timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full|color-tags
|pho003880|||A color image of the neon sign for Cicero's Restaurant, formerly Vario's Restaurant, located on South Virginia Street in Reno. Site Name: Cicero's Restaurant (Reno, Nev.)||||||||||Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003881|||A color image of the neon sign for the Dunes Motel, located on South Virginia Street, lit up at night. Site Name: Dunes Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003882|||A color image of the neon sign for Our Place Bar on South Virginia Street, lit up at night. The sign is depicting a cocktail glass. Site Name: Our Place Bar (Reno, Nev.)||||||||lit|night|Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003883|||A color image of the neon sign for Our Place Bar on South Virginia Street, lit up at night. The sign is depicting a cocktail glass. Site Name: Our Place Bar (Reno, Nev.)||||||||lit|night|Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003884|||A color image of the neon sign for the Ho Hum Motel, lit up at night. Site Name: Ho Hum Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003885|||A color image of the neon sign for the El Dorado Motel, lit up at night. Site Name: El Dorado Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003886|||A color image of the neon sign for the Ox Bow Motor Lodge, lit up at night. Site Name: Ox Bow Motor Lodge (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003887|||A color image of the neon sign for the Ox Bow Motor Lodge, lit up at night. Site Name: Ox Bow Motor Lodge (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003888|||A color image of the neon sign for the Golden West Motor Lodge, lit up at night. Site Name: Golden West Motor Lodge (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003889|||A color image of the neon sign for the Heart o' Town Motel, lit up at night. Site Name: Heart o' Town Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Heart (Shape) -- http://id.worldcat.org/fast/00953703||||||||||||||1986||||
|pho003890|||A color image of the neon sign for the Uptown Motel, lit up at night. Site Name: Uptown Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003891|||A color image of the neon sign for the Savoy Motor Lodge, lit up at night. Site Name: Savoy Motor Lodge (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Crowns -- http://id.worldcat.org/fast/00884318||||||||||||||1986||||
|pho003892|||A color image of the neon sign for the Cavalier Motor Lodge, lit up at night. Site Name: Cavalier Motor Lodge (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Caricature -- http://id.worldcat.org/fast/01423691||||||||||||||1986||||
|pho003893|||A color image of the neon sign for Bob's Big Boy restaurant, lit up at night. Site Name: Bob's Big Boy (Reno, Nev.)||||||||lit|night|Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003894|||A color image of the neon sign for the Zephyr Motel on West 4th Street, during the day. Site Name: Zephyr Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003895|||A color image of the neon sign for the Zephyr Motel on West 4th Street, lit up at night. Site Name: Zephyr Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003896|||A color image of the neon sign for the Zephyr Motel on West 4th Street, lit up at night. Site Name: Zephyr Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003897|||A color image of the neon sign for the Dutch Wife Motel on West 4th Street, during the day. Site Name: Dutch Wife Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003898|||A color image of the neon sign for the River Trail Motel on West 4th Street, during the day. Site Name: River Trail Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003899|||A color image of the neon sign for the Jacpine Motel at 5501 West 4th Street, during the day. Site Name: Jacpine Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003900|||A color image of the neon sign for the Westerner Motel on West 4th Street in Reno, during the day. Site Name: Westerner Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003901|||A color image of the neon sign for the Silver Spur Motel on West 4th Street in Reno, during the day. Site Name: Silver Spur Motel (Reno, Nev.)|||||||||day|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003902|||A color image of the neon sign for the El Tavern Motel on West 4th Street in Reno. Part of the motel is also visible. Site Name: El Tavern Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003903|||A color image of the neon sign for El Tavern Motel on West 4th Street in Reno, lit up at night. Site Name: El Tavern Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003904|||A color image of the neon sign for the Silver State Motel on West 4th Street in Reno. Part of the motel is also visible. Site Name: Silver State Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1986||||
|pho003905|||A color image of the neon sign for the Silver State Motel on West 4th Street in Reno, lit up at night. Site Name: Silver State Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003906|||A color image of the neon sign for the Siesta Motel on West 4th Street in Reno. Part of the motel is also visible. Site Name: Siesta Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003907|||A color image of the neon sign for the Siesta Motel on West 4th Street in Reno, lit up at night. Site Name: Siesta Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003908|||A color image of the Sunset Motel and its neon signs, located on West 4th Street in Reno. Site Name: Sunset Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Automobiles -- http://id.worldcat.org/fast/823232/||||||||||||||1986||||
|pho003909|||A color image of the exterior of the Gold 'N Silver Inn Restaurant and its neon signs. The restaurant is located on West 4th Street in Reno. Site Name: Gold 'N Silver Inn (Reno, Nev.)||||||||||Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Living rooms -- http://id.worldcat.org/fast/01000926|||||||||||exterior|||1986||||
|pho003910|||A color image of the neon sign for the Mi Casa Too Mexican Restaurant. The restaurant is partially visible and located on West 4th Street in Reno. Site Name: Mi Casa Too (Reno, Nev.)||||||||||Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003911|||A color image of the front of Mary's Motel and its neon signs, located on West 4th Street in Reno. Site Name: Mary's Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003912|||A color image of the neon sign for the Rancho Sierra Motel on West 4th Street in Reno. Site Name: Rancho Sierra Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003913|||A color image of the neon sign for the Rancho Sierra Motel, located on West 4th Street in Reno, lit up at night. Site Name: Rancho Sierra Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003914|||A color image of the vintage Rancho Sierra Motel neon sign advertising steam, heat and air conditioning. The motel is located on West 4th Street in Reno. Site Name: Rancho Sierra Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003915|||A color image of the neon sign for the In Town Motel located on West 4th Street in Reno. Site Name: In Town Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003916|||A color image of the neon sign for the Lucky Motel located on West 4th Street in Reno. Site Name: Lucky Motel (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003917|||A color image of the neon sign for the Lucky Motel, located on West 4th Street, lit up at night. Site Name: Lucky Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003918|||A color image of a portion of the neon sign for the Lucky Motel, located on West 4th Street, lit up at night. Site Name: Lucky Motel (Reno, Nev.)||||||||lit|night|Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
|pho003919|||A color image of the neon signs for Syd and Helen's Cocktail Lounge and Restaurant, located on West 4th Street in Reno. Site Name: Syd and Helen's Cocktail Lounge and Restaurant (Reno, Nev.)||||||||||Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779,Restaurants -- http://id.worldcat.org/fast/01095907,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895,Living rooms -- http://id.worldcat.org/fast/01000926||||||||||||||1986||||
|pho003920|||A color image of the neon sign for the defunct Rest Well motor court in Reno. Site Name: Rest Well Court (Reno, Nev.)||||||||||Motels -- http://id.worldcat.org/fast/1026838,Neon sculpture -- http://id.worldcat.org/fast/01035829,Electric signs -- http://id.worldcat.org/fast/00905895||||||||||||||1986||||
